,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-76-4932-01A,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.027,0.0,0.028,0.114,0.0,0.0,0.001,0.0,0.826,0.826,GBM,0.8941,0.88,0.833,0.85,0.8526,
TCGA-28-5208-01A,0.0,0.0,0.013,0.0,0.001,0.0,0.0,0.058,0.009,0.035,0.156,0.001,0.0,0.002,0.0,0.723,0.723,GBM,0.8184,0.87,0.859,0.8,0.8302,
TCGA-02-0047-01A,0.0,0.0,0.007,0.0,0.012,0.0,0.001,0.056,0.036,0.069,0.192,0.002,0.002,0.006,0.0,0.616,0.616,GBM,0.7648,0.7,,0.925,0.8266,
TCGA-28-5207-01A,0.0,0.0,0.009,0.001,0.017,0.0,0.001,0.131,0.038,0.038,0.131,0.019,0.002,0.005,0.0,0.607,0.607,GBM,0.8354,0.75,0.8134,0.775,0.8154,
TCGA-28-5220-01A,0.0,0.0,0.012,0.0,0.006,0.0,0.001,0.024,0.006,0.032,0.153,0.005,0.001,0.001,0.0,0.758,0.758,GBM,0.8534,0.89,0.8027,0.75,0.8907,
TCGA-06-0744-01A,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.063,0.0,0.022,0.099,0.0,0.0,0.001,0.0,0.812,0.812,GBM,0.9063,0.9,,1.0,0.8832,
TCGA-27-2524-01A,0.0,0.0,0.008,0.0,0.002,0.0,0.0,0.028,0.073,0.046,0.16,0.0,0.0,0.0,0.0,0.683,0.683,GBM,0.7968,0.8,,0.85,0.836,
TCGA-06-0745-01A,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.04,0.007,0.037,0.17,0.001,0.0,0.004,0.0,0.729,0.729,GBM,0.8037,0.81,,1.0,0.744,
TCGA-16-0846-01A,0.0,0.0,0.008,0.001,0.019,0.0,0.0,0.07,0.007,0.039,0.182,0.006,0.006,0.003,0.0,0.657,0.657,GBM,0.7953,0.64,,0.85,0.7697,
TCGA-06-0882-01A,0.0,0.0,0.008,0.0,0.013,0.0,0.0,0.064,0.017,0.044,0.211,0.005,0.0,0.008,0.0,0.628,0.628,GBM,0.7421,0.52,,0.85,0.6603,
TCGA-06-5411-01A,0.0,0.0,0.01,0.002,0.018,0.002,0.001,0.067,0.009,0.051,0.159,0.019,0.001,0.006,0.0,0.654,0.654,GBM,0.8536,0.64,0.7418,0.725,0.7505,
TCGA-27-1835-01A,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.07,0.0,0.03,0.035,0.0,0.0,0.0,0.0,0.863,0.863,GBM,0.9428,0.87,,0.85,0.9328,
TCGA-28-2513-01A,0.001,0.0,0.013,0.0,0.005,0.0,0.001,0.051,0.087,0.056,0.237,0.0,0.0,0.004,0.0,0.543,0.543,GBM,0.6416,0.33,,0.8,0.5238,
TCGA-14-0781-01B,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.067,0.103,0.066,0.169,0.0,0.0,0.004,0.0,0.584,0.584,GBM,0.7023,0.22,0.4074,1.0,0.4889,
TCGA-14-0789-01A,0.0,0.0,0.013,0.0,0.002,0.0,0.0,0.039,0.089,0.079,0.254,0.0,0.0,0.006,0.0,0.517,0.517,GBM,0.6957,0.56,,0.925,0.6939,
TCGA-06-0141-01A,0.0,0.0,0.007,0.0,0.008,0.0,0.0,0.023,0.073,0.042,0.307,0.0,0.0,0.008,0.0,0.531,0.531,GBM,0.626,,,0.9,0.647,
TCGA-06-2565-01A,0.0,0.0,0.01,0.0,0.007,0.0,0.004,0.091,0.01,0.032,0.097,0.001,0.0,0.005,0.0,0.742,0.742,GBM,0.8901,0.91,,0.85,0.8613,
TCGA-28-5213-01A,0.002,0.0,0.013,0.0,0.01,0.0,0.0,0.032,0.087,0.044,0.288,0.001,0.0,0.006,0.001,0.514,0.514,GBM,0.5614,0.49,0.5757,0.775,0.5819,
