,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-DD-A73B-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.187,0.0,0.009,0.03,0.0,0.0,0.0,0.0,0.768,0.768,LIHC,0.95,,0.9853,0.96,0.9426,
TCGA-DD-A1EI-01A,0.001,0.0,0.009,0.0,0.0,0.0,0.001,0.115,0.048,0.054,0.058,0.001,0.0,0.0,0.0,0.714,0.714,LIHC,0.8347,,0.7143,0.7,0.699,
TCGA-K7-A5RF-01A,0.013,0.0,0.007,0.0,0.003,0.0,0.0,0.078,0.023,0.051,0.109,0.001,0.0,0.0,0.0,0.715,0.715,LIHC,0.7334,,0.6855,0.9,0.6652,
TCGA-DD-AACT-01A,0.009,0.0,0.003,0.0,0.006,0.0,0.0,0.059,0.0,0.002,0.096,0.0,0.001,0.0,0.0,0.825,0.825,LIHC,0.8301,,,0.95,0.8079,
TCGA-DD-A4NO-01A,0.002,0.0,0.003,0.0,0.0,0.0,0.0,0.12,0.001,0.024,0.031,0.0,0.0,0.0,0.0,0.819,0.819,LIHC,0.881,,0.7755,0.8,0.8489,
TCGA-2Y-A9H8-01A,0.011,0.0,0.008,0.002,0.007,0.0,0.001,0.066,0.0,0.001,0.093,0.001,0.0,0.0,0.0,0.809,0.809,LIHC,0.8683,,0.7216,0.65,0.7913,
TCGA-DD-A3A8-01A,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.14,0.0,0.042,0.03,0.0,0.0,0.0,0.0,0.784,0.784,LIHC,0.943,,0.9202,0.9,0.9331,
TCGA-LG-A9QC-01A,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.101,0.0,0.054,0.028,0.0,0.0,0.001,0.0,0.815,0.815,LIHC,0.9435,,0.8648,0.97,0.8759,
TCGA-BC-A10S-01A,0.0,0.0,0.003,0.0,0.002,0.0,0.0,0.085,0.001,0.037,0.118,0.0,0.002,0.0,0.0,0.751,0.751,LIHC,0.7794,,0.7579,0.95,0.7502,
TCGA-DD-AACN-01A,0.014,0.0,0.003,0.0,0.002,0.008,0.004,0.071,0.004,0.001,0.04,0.0,0.0,0.0,0.0,0.853,0.853,LIHC,0.8645,,,0.7,0.8535,
TCGA-DD-A1ED-01A,0.004,0.0,0.003,0.0,0.002,0.0,0.0,0.098,0.001,0.067,0.091,0.01,0.0,0.0,0.0,0.722,0.722,LIHC,0.7923,,0.695,0.92,0.6764,
TCGA-BC-A10Q-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.022,0.002,0.0,0.044,0.011,0.0,0.0,0.0,0.916,0.916,LIHC,0.9,,0.9669,0.85,0.8747,
TCGA-BC-A110-01A,0.005,0.0,0.006,0.0,0.001,0.0,0.001,0.087,0.119,0.075,0.099,0.001,0.001,0.0,0.0,0.605,0.605,LIHC,0.6704,,0.7178,0.575,0.563,
TCGA-DD-AAW3-01A,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.036,0.018,0.0,0.0,0.0,0.0,0.861,0.861,LIHC,0.9377,,,0.8,0.881,
TCGA-2Y-A9H7-01A,0.002,0.0,0.001,0.0,0.0,0.002,0.009,0.086,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.895,0.895,LIHC,0.9293,,0.8528,0.85,0.8618,
TCGA-CC-5260-01A,0.0,0.0,0.004,0.001,0.01,0.0,0.015,0.061,0.119,0.005,0.097,0.002,0.0,0.0,0.0,0.687,0.687,LIHC,0.8176,,0.7935,0.85,0.7628,
TCGA-DD-AAD3-01A,0.005,0.0,0.007,0.0,0.0,0.0,0.003,0.097,0.003,0.039,0.043,0.0,0.0,0.0,0.0,0.803,0.803,LIHC,0.8119,,,0.95,0.7732,
TCGA-G3-AAV7-01A,0.0,0.0,0.01,0.0,0.0,0.0,0.006,0.051,0.006,0.011,0.12,0.004,0.0,0.0,0.0,0.792,0.792,LIHC,0.86,,0.6399,0.95,0.7019,
TCGA-DD-A39Y-01A,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.039,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.907,0.907,LIHC,0.9425,,0.592,0.9,0.8985,
TCGA-K7-A5RG-01A,0.072,0.003,0.025,0.002,0.022,0.0,0.015,0.075,0.004,0.022,0.161,0.001,0.0,0.0,0.0,0.598,0.598,LIHC,0.6416,,0.3958,0.9,0.3247,
TCGA-G3-A25Y-01A,0.0,0.0,0.012,0.0,0.0,0.0,0.006,0.117,0.009,0.036,0.054,0.001,0.0,0.0,0.0,0.766,0.766,LIHC,0.8412,,0.8193,0.92,0.7949,
TCGA-DD-AACF-01A,0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.124,0.0,0.003,0.074,0.001,0.0,0.0,0.0,0.792,0.792,LIHC,0.8934,,,0.8,0.8285,
TCGA-DD-A39Z-01A,0.001,0.0,0.001,0.0,0.0,0.001,0.0,0.047,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.949,0.949,LIHC,0.9596,,0.823,0.9,0.8268,
TCGA-DD-AACB-01A,0.05,0.0,0.014,0.0,0.013,0.0,0.0,0.039,0.0,0.013,0.141,0.0,0.002,0.0,0.0,0.728,0.728,LIHC,0.8192,,,0.9,0.7781,
TCGA-DD-AADG-01A,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.084,0.0,0.065,0.043,0.0,0.0,0.0,0.0,0.804,0.804,LIHC,0.9506,,,0.8,0.9344,
TCGA-DD-AAW1-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.087,0.0,0.047,0.043,0.0,0.0,0.0,0.0,0.822,0.822,LIHC,0.931,,,0.85,0.8541,
TCGA-DD-AAC9-01A,0.003,0.0,0.008,0.0,0.005,0.0,0.0,0.055,0.005,0.058,0.084,0.0,0.0,0.0,0.0,0.782,0.782,LIHC,0.7744,,,0.8,0.8147,
TCGA-G3-A25Z-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.001,0.096,0.0,0.049,0.047,0.0,0.0,0.0,0.0,0.802,0.802,LIHC,0.871,,0.742,0.95,0.8353,
TCGA-DD-A4NF-01A,0.001,0.0,0.001,0.0,0.0,0.0,0.001,0.099,0.0,0.056,0.035,0.0,0.0,0.0,0.0,0.806,0.806,LIHC,0.9381,,0.87,1.0,0.882,
TCGA-G3-A25V-01A,0.002,0.0,0.006,0.0,0.003,0.001,0.001,0.066,0.001,0.055,0.078,0.001,0.0,0.001,0.0,0.786,0.786,LIHC,0.7798,,0.4984,0.9,0.4453,
TCGA-G3-AAV5-01A,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.037,0.0,0.032,0.052,0.0,0.0,0.0,0.0,0.875,0.875,LIHC,0.9356,,0.7125,0.8,0.7466,
TCGA-BD-A2L6-01A,0.0,0.0,0.005,0.0,0.002,0.0,0.0,0.102,0.0,0.052,0.055,0.0,0.0,0.0,0.0,0.783,0.783,LIHC,0.8967,,0.7617,0.95,0.7547,
TCGA-XR-A8TF-01A,0.002,0.0,0.0,0.0,0.002,0.0,0.0,0.08,0.0,0.037,0.021,0.0,0.0,0.0,0.0,0.858,0.858,LIHC,0.9402,,0.7427,0.8,0.7913,
TCGA-DD-AAEH-01A,0.002,0.0,0.007,0.0,0.016,0.0,0.0,0.088,0.0,0.033,0.073,0.0,0.0,0.0,0.0,0.781,0.781,LIHC,0.7626,,,0.8,0.7397,
TCGA-GJ-A6C0-01A,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.09,0.0,0.004,0.182,0.001,0.0,0.001,0.0,0.716,0.716,LIHC,0.827,,0.6896,0.8,0.67,
TCGA-UB-AA0V-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.091,0.006,0.048,0.056,0.0,0.0,0.0,0.0,0.796,0.796,LIHC,0.812,,0.7574,0.75,0.7552,
TCGA-RC-A6M5-01A,0.01,0.0,0.005,0.0,0.0,0.0,0.0,0.105,0.097,0.07,0.042,0.0,0.0,0.0,0.0,0.671,0.671,LIHC,0.8204,,0.7007,0.9,0.6831,
TCGA-BC-A69H-01A,0.0,0.0,0.008,0.0,0.006,0.0,0.0,0.017,0.0,0.012,0.078,0.001,0.0,0.0,0.0,0.878,0.878,LIHC,0.8699,,0.7632,0.85,0.7565,
TCGA-CC-5258-01A,0.001,0.0,0.005,0.0,0.0,0.001,0.005,0.065,0.0,0.024,0.02,0.0,0.0,0.0,0.0,0.879,0.879,LIHC,0.8662,,0.7478,0.8,0.7384,
TCGA-BC-A69I-01A,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.095,0.0,0.093,0.059,0.0,0.0,0.001,0.0,0.749,0.749,LIHC,0.8559,,0.7912,0.85,0.8148,
TCGA-G3-A7M9-01A,0.001,0.0,0.006,0.003,0.006,0.0,0.008,0.037,0.039,0.013,0.028,0.006,0.0,0.0,0.0,0.854,0.854,LIHC,0.9703,,0.6756,0.6,0.6535,
TCGA-G3-AAV6-01A,0.001,0.0,0.005,0.0,0.0,0.001,0.003,0.044,0.0,0.008,0.013,0.0,0.0,0.0,0.0,0.925,0.925,LIHC,0.9581,,0.7348,0.8,0.7231,
TCGA-CC-A8HT-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.011,0.036,0.0,0.002,0.057,0.007,0.0,0.0,0.0,0.883,0.883,LIHC,0.8962,,0.439,0.95,0.3755,
TCGA-CC-A8HV-01A,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.016,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.978,0.978,LIHC,0.9561,,0.8624,0.9,0.8731,
TCGA-GJ-A9DB-01A,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.095,0.01,0.043,0.099,0.0,0.0,0.0,0.0,0.742,0.742,LIHC,0.8584,,0.5629,0.65,0.7913,
TCGA-BD-A3ER-01A,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.083,0.01,0.037,0.065,0.0,0.0,0.0,0.0,0.797,0.797,LIHC,0.8135,,0.7311,0.9,0.7188,
TCGA-ZP-A9CV-01A,0.007,0.0,0.004,0.0,0.007,0.0,0.0,0.085,0.0,0.03,0.057,0.0,0.0,0.002,0.0,0.807,0.807,LIHC,0.8093,,0.6788,0.75,0.7516,
