,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-DD-AACA-01A,14.2,12.198,12.69,2.654,2.855,150.809,89.051,1.0,1.0,32.566,16.462,1.0,288.691,2087,LIHC,simu_bulk_2ds_ref,0.016,0.0,0.0,0.0,0.0,0.0,0.895,0.0,0.032,0.0,0.032,0.024,0.0,0.0,0.0,0.0,0.016,0.0,0.032
TCGA-DD-A39V-01A,22.699,5.242,11.977,11.766,4.033,46.47,741.734,5.456,4.674,34.537,122.177,1.0,188.608,2088,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.003,0.0,0.002,0.0,0.892,0.0,0.019,0.0,0.021,0.061,0.0,0.0,0.0,0.0,0.002,0.002,0.021
TCGA-2Y-A9GS-01A,9.752,34.506,24.396,1.536,17.093,68.584,392.965,3.659,2.051,51.94,17.66,1.888,518.835,2089,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.004,0.0,0.0,0.0,0.824,0.0,0.031,0.0,0.014,0.124,0.0,0.0,0.0,0.0,0.001,0.0,0.014
TCGA-DD-AACW-01A,2.261,1.636,13.718,1.206,11.069,63.071,71.656,3.932,1.229,9.728,13.805,6.501,318.001,2090,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.0,0.0,0.951,0.0,0.015,0.0,0.001,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.001
TCGA-FV-A3R2-01A,6.169,5.021,19.2,2.16,4.793,75.348,184.886,1.0,1.16,43.028,10.581,1.712,387.25,2091,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.001,0.0,0.0,0.0,0.895,0.0,0.019,0.0,0.026,0.057,0.0,0.0,0.0,0.0,0.001,0.0,0.026
TCGA-ZP-A9CY-01A,6.154,23.272,22.659,1.626,5.377,53.804,185.588,2.288,2.237,43.007,15.59,1.469,247.815,2092,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.001,0.0,0.0,0.0,0.783,0.0,0.042,0.004,0.062,0.105,0.0,0.0,0.0,0.0,0.002,0.0,0.066
TCGA-NI-A8LF-01A,4.926,23.668,8.071,1.0,2.306,148.369,39.999,1.0,1.0,50.507,9.972,1.0,242.254,2093,LIHC,simu_bulk_2ds_ref,0.008,0.0,0.0,0.0,0.0,0.0,0.789,0.0,0.078,0.0,0.093,0.031,0.0,0.0,0.0,0.0,0.008,0.0,0.093
TCGA-DD-AAE2-01A,8.559,18.658,22.037,10.824,8.982,129.946,294.938,1.0,1.683,38.1,45.597,1.0,116.944,2094,LIHC,simu_bulk_2ds_ref,0.032,0.0,0.006,0.0,0.0,0.0,0.75,0.0,0.082,0.0,0.027,0.102,0.0,0.0,0.0,0.0,0.032,0.0,0.027
TCGA-5C-A9VG-01A,39.844,69.085,36.953,1.0,3.295,105.588,119.092,133.067,1.0,100.191,3.898,1.0,293.298,2095,LIHC,simu_bulk_2ds_ref,0.007,0.0,0.0,0.0,0.0,0.0,0.853,0.0,0.055,0.003,0.054,0.029,0.0,0.0,0.0,0.0,0.007,0.0,0.057
TCGA-KR-A7K8-01A,24.314,10.364,28.352,26.024,5.377,145.229,537.444,11.484,3.619,114.235,127.759,1.444,131.031,2096,LIHC,simu_bulk_2ds_ref,0.034,0.0,0.018,0.0,0.007,0.0,0.704,0.0,0.045,0.0,0.054,0.137,0.0,0.0,0.0,0.0,0.034,0.007,0.054
TCGA-ZP-A9CZ-01A,24.908,30.017,83.117,7.63,15.576,63.359,226.082,6.873,2.387,33.914,40.813,1.179,122.332,2097,LIHC,simu_bulk_2ds_ref,0.039,0.0,0.006,0.001,0.0,0.0,0.772,0.0,0.029,0.003,0.022,0.128,0.0,0.0,0.0,0.0,0.039,0.001,0.024999999999999998
TCGA-EP-A12J-01A,4.687,3.107,7.595,1.666,4.528,98.456,99.609,1.0,1.889,39.142,18.275,1.0,316.547,2098,LIHC,simu_bulk_2ds_ref,0.006,0.0,0.0,0.0,0.0,0.0,0.885,0.0,0.036,0.0,0.032,0.04,0.0,0.001,0.0,0.0,0.006,0.0,0.032
TCGA-DD-A4NV-01A,13.383,16.455,42.764,2.358,4.516,105.039,120.287,3.282,2.018,82.932,19.01,2.01,174.815,2099,LIHC,simu_bulk_2ds_ref,0.022,0.0,0.002,0.0,0.0,0.0,0.772,0.0,0.072,0.012,0.046,0.074,0.0,0.0,0.0,0.0,0.022,0.0,0.057999999999999996
TCGA-BC-A3KF-01A,2.595,10.533,22.482,1.0,4.88,71.969,59.165,3.628,1.0,25.543,4.714,1.883,239.975,2100,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.001,0.0,0.0,0.0,0.899,0.0,0.039,0.0,0.007,0.054,0.0,0.0,0.0,0.0,0.001,0.0,0.007
TCGA-XR-A8TD-01A,25.01,31.477,33.536,27.126,5.411,97.805,484.032,1.6,5.326,79.261,139.784,11.266,167.107,2101,LIHC,simu_bulk_2ds_ref,0.055,0.0,0.006,0.003,0.003,0.0,0.605,0.0,0.058,0.01,0.033,0.227,0.0,0.0,0.0,0.0,0.055,0.006,0.043000000000000003
TCGA-DD-A4NK-01A,5.091,8.241,12.375,1.0,4.09,120.241,117.46,1.0,1.0,42.073,13.261,1.0,210.724,2102,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.002,0.0,0.0,0.0,0.869,0.0,0.044,0.0,0.024,0.059,0.0,0.0,0.0,0.0,0.002,0.0,0.024
TCGA-DD-AACP-01A,16.467,4.871,9.917,12.444,2.547,30.123,64.537,3.85,1.0,9.406,11.662,1.0,646.225,2103,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.004,0.0,0.0,0.004,0.961,0.0,0.006,0.0,0.002,0.023,0.0,0.0,0.0,0.0,0.001,0.0,0.002
TCGA-G3-A7M5-01A,3.095,1.846,20.058,1.406,1.295,64.206,99.9,1.0,1.0,21.542,25.011,2.932,135.306,2104,LIHC,simu_bulk_2ds_ref,0.02,0.0,0.002,0.0,0.0,0.0,0.877,0.0,0.019,0.0,0.046,0.035,0.0,0.0,0.0,0.0,0.02,0.0,0.046
TCGA-DD-A4NS-01A,10.048,144.526,61.984,18.022,23.413,99.853,266.122,12.344,8.407,224.984,57.873,5.037,723.902,2105,LIHC,simu_bulk_2ds_ref,0.007,0.0,0.006,0.0,0.017,0.0,0.501,0.007,0.109,0.149,0.087,0.115,0.0,0.001,0.001,0.0,0.007,0.017,0.236
TCGA-WX-AA46-01A,2.903,6.447,28.258,1.0,8.051,14.315,119.481,1.0,1.284,33.815,12.266,2.391,443.191,2106,LIHC,simu_bulk_2ds_ref,0.004,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.035,0.0,0.184,0.046,0.0,0.0,0.0,0.0,0.004,0.0,0.184
TCGA-O8-A75V-01A,12.047,32.546,24.759,6.583,6.172,69.955,351.262,2.96,2.0,49.572,24.251,1.142,423.497,2107,LIHC,simu_bulk_2ds_ref,0.004,0.0,0.001,0.0,0.0,0.0,0.84,0.0,0.041,0.0,0.013,0.101,0.0,0.0,0.0,0.0,0.004,0.0,0.013
TCGA-DD-AACH-01A,17.007,39.267,18.495,1.0,3.621,99.094,356.696,2.968,1.0,50.258,22.045,1.552,546.7,2108,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.003,0.0,0.0,0.0,0.831,0.0,0.037,0.0,0.036,0.088,0.0,0.0,0.003,0.0,0.001,0.0,0.036
TCGA-DD-AAVQ-01A,56.973,43.792,50.597,17.491,30.12,87.639,320.908,13.056,8.671,58.404,78.433,1.681,438.454,2109,LIHC,simu_bulk_2ds_ref,0.043,0.039,0.026,0.0,0.002,0.006,0.694,0.051,0.032,0.002,0.007,0.097,0.0,0.0,0.0,0.0,0.08199999999999999,0.002,0.009000000000000001
TCGA-RC-A7S9-01A,22.767,2.722,24.104,1.895,9.291,30.837,128.019,1.0,1.078,6.987,18.201,3.62,293.654,2110,LIHC,simu_bulk_2ds_ref,0.029,0.0,0.001,0.0,0.0,0.0,0.919,0.001,0.009,0.0,0.014,0.027,0.0,0.0,0.0,0.0,0.029,0.0,0.014
TCGA-BC-A8YO-01A,9.022,6.337,40.963,34.192,11.863,63.224,556.952,1.0,1.252,16.341,97.983,2.525,186.637,2111,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.007,0.025,0.003,0.0,0.8,0.0,0.011,0.0,0.003,0.149,0.0,0.0,0.001,0.0,0.002,0.028,0.003
TCGA-DD-A4NR-01A,17.373,20.18,70.277,34.646,16.125,66.178,1068.444,1.0,5.185,72.049,196.637,5.934,748.96,2112,LIHC,simu_bulk_2ds_ref,0.01,0.0,0.021,0.02,0.028,0.0,0.608,0.0,0.037,0.0,0.008,0.263,0.0,0.003,0.002,0.0,0.01,0.048,0.008
TCGA-CC-A8HU-01A,7.162,9.794,18.168,1.0,5.362,39.769,68.183,8.048,1.089,33.444,9.421,3.459,326.887,2113,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.915,0.0,0.008,0.0,0.007,0.068,0.0,0.0,0.0,0.0,0.001,0.0,0.007
TCGA-DD-AAVS-01A,5.864,16.359,28.274,4.56,5.55,88.467,105.531,1.179,2.187,63.69,22.055,1.217,640.248,2114,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.0,0.0,0.897,0.0,0.026,0.0,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.035
TCGA-CC-A7IH-01A,5.846,7.23,6.827,1.0,3.848,58.596,55.995,20.28,1.0,37.436,13.149,1.0,250.236,2115,LIHC,simu_bulk_2ds_ref,0.017,0.0,0.0,0.0,0.0,0.0,0.882,0.0,0.04,0.0,0.043,0.017,0.0,0.0,0.0,0.0,0.017,0.0,0.043
TCGA-FV-A3I0-01A,8.763,47.405,11.825,1.574,5.603,71.246,138.029,1.0,2.537,193.188,14.572,2.573,3245.485,2116,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.0,0.0,0.936,0.0,0.013,0.011,0.015,0.022,0.0,0.001,0.0,0.0,0.0,0.0,0.026
TCGA-MI-A75H-01A,9.308,6.638,13.082,4.868,8.361,140.138,210.333,1.0,6.017,36.001,47.723,1.0,258.796,2117,LIHC,simu_bulk_2ds_ref,0.033,0.0,0.001,0.0,0.0,0.0,0.813,0.001,0.048,0.0,0.059,0.043,0.0,0.001,0.0,0.0,0.033,0.0,0.059
TCGA-CC-A9FV-01A,4.465,342.546,190.726,11.094,23.744,103.698,2042.502,127.195,2.796,1948.436,82.426,8.357,29.891,2118,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.007,0.0,0.019,0.001,0.075,0.184,0.371,0.314,0.025,0.003,0.0,0.0,0.0,0.007,0.5549999999999999
TCGA-BC-A217-01A,11.821,5.329,21.826,3.596,10.615,20.373,226.927,2.599,1.008,16.892,35.065,1.0,226.604,2119,LIHC,simu_bulk_2ds_ref,0.031,0.0,0.007,0.0,0.0,0.0,0.877,0.0,0.005,0.0,0.006,0.073,0.0,0.0,0.0,0.0,0.031,0.0,0.006
TCGA-DD-AAD5-01A,29.556,6.547,25.727,1.085,3.018,25.82,795.91,1.0,1.0,19.579,13.587,1.728,855.462,2120,LIHC,simu_bulk_2ds_ref,0.007,0.0,0.0,0.0,0.0,0.0,0.849,0.0,0.014,0.0,0.011,0.118,0.0,0.0,0.0,0.0,0.007,0.0,0.011
TCGA-2Y-A9H0-01A,10.239,2.15,20.138,17.261,2.414,19.262,229.263,1.743,1.271,12.184,74.438,2.64,122.449,2121,LIHC,simu_bulk_2ds_ref,0.036,0.0,0.004,0.003,0.0,0.0,0.835,0.0,0.002,0.0,0.006,0.113,0.0,0.0,0.0,0.0,0.036,0.003,0.006
TCGA-DD-AAD8-01A,8.451,7.705,25.664,1.804,6.374,25.743,51.549,1.0,1.0,40.032,17.993,1.0,257.101,2122,LIHC,simu_bulk_2ds_ref,0.022,0.0,0.0,0.0,0.0,0.0,0.912,0.0,0.013,0.0,0.016,0.036,0.0,0.0,0.0,0.0,0.022,0.0,0.016
TCGA-CC-A3MB-01A,13.474,14.779,11.049,2.403,7.712,53.045,107.37,1.0,1.0,14.498,12.451,1.0,471.039,2123,LIHC,simu_bulk_2ds_ref,0.004,0.0,0.001,0.0,0.0,0.0,0.933,0.0,0.018,0.0,0.01,0.034,0.0,0.0,0.0,0.0,0.004,0.0,0.01
TCGA-DD-A4NE-01A,8.204,25.299,13.125,1.0,4.144,52.867,53.508,1.0,1.0,47.319,4.026,1.0,146.045,2124,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.882,0.0,0.033,0.0,0.041,0.042,0.0,0.0,0.0,0.0,0.001,0.0,0.041
TCGA-5R-AAAM-01A,5.991,50.851,45.172,3.596,8.789,93.036,491.29,1.0,3.341,74.252,23.144,2.042,245.017,2125,LIHC,simu_bulk_2ds_ref,0.015,0.0,0.001,0.0,0.0,0.0,0.634,0.0,0.068,0.055,0.084,0.142,0.0,0.0,0.0,0.0,0.015,0.0,0.139
TCGA-DD-AADY-01A,17.017,24.155,7.57,1.0,9.251,88.617,66.974,1.0,1.0,31.162,5.924,1.0,209.944,2126,LIHC,simu_bulk_2ds_ref,0.02,0.0,0.001,0.0,0.0,0.0,0.895,0.0,0.06,0.0,0.008,0.015,0.0,0.0,0.0,0.0,0.02,0.0,0.008
TCGA-MI-A75I-01A,9.973,5.37,7.345,2.26,1.831,54.842,93.056,1.252,1.034,59.946,13.033,1.527,262.116,2127,LIHC,simu_bulk_2ds_ref,0.021,0.0,0.001,0.0,0.0,0.0,0.896,0.0,0.011,0.0,0.013,0.058,0.0,0.0,0.0,0.0,0.021,0.0,0.013
TCGA-G3-A3CI-01A,7.384,12.431,18.203,2.19,6.623,58.603,144.569,9.451,2.696,33.676,24.116,2.103,150.651,2128,LIHC,simu_bulk_2ds_ref,0.035,0.0,0.002,0.0,0.0,0.0,0.719,0.0,0.028,0.0,0.138,0.074,0.0,0.001,0.001,0.0,0.035,0.0,0.138
TCGA-CC-A5UC-01A,48.28,34.718,15.789,1.547,4.297,73.65,139.742,1.0,1.388,53.585,12.052,12.198,323.628,2129,LIHC,simu_bulk_2ds_ref,0.006,0.0,0.001,0.0,0.0,0.0,0.862,0.0,0.047,0.0,0.03,0.052,0.0,0.0,0.0,0.0,0.006,0.0,0.03
TCGA-FV-A496-01A,9.709,4.395,2.009,1.0,1.042,29.336,14.351,1.0,1.0,15.373,1.823,1.0,233.475,2130,LIHC,simu_bulk_2ds_ref,0.023,0.0,0.0,0.0,0.0,0.0,0.921,0.0,0.016,0.0,0.019,0.02,0.0,0.0,0.0,0.0,0.023,0.0,0.019
TCGA-DD-AACK-01A,7.979,20.193,10.329,1.13,5.249,72.484,102.477,1.0,1.0,21.951,5.472,1.0,501.157,2131,LIHC,simu_bulk_2ds_ref,0.003,0.0,0.002,0.0,0.0,0.0,0.891,0.0,0.032,0.0,0.018,0.054,0.0,0.0,0.0,0.0,0.003,0.0,0.018
TCGA-XR-A8TE-01A,4.868,29.662,20.239,1.0,7.433,92.38,133.648,6.312,1.103,34.725,7.656,1.0,314.635,2132,LIHC,simu_bulk_2ds_ref,0.012,0.0,0.0,0.0,0.0,0.0,0.824,0.0,0.038,0.0,0.107,0.017,0.0,0.0,0.0,0.0,0.012,0.0,0.107
TCGA-DD-A3A4-01A,6.856,2.447,19.73,1.0,6.016,67.344,24.482,1.0,1.0,25.124,3.565,1.0,260.596,2133,LIHC,simu_bulk_2ds_ref,0.016,0.0,0.001,0.0,0.0,0.0,0.881,0.0,0.031,0.0,0.052,0.018,0.0,0.0,0.0,0.0,0.016,0.0,0.052
TCGA-RC-A6M4-01A,5.883,1.905,2.612,1.0,1.548,27.832,42.296,1.0,1.0,27.625,2.635,1.0,295.658,2134,LIHC,simu_bulk_2ds_ref,0.008,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.005,0.0,0.058,0.02,0.0,0.0,0.0,0.0,0.008,0.0,0.058
TCGA-ED-A7PY-01A,4.059,4.663,3.785,1.106,4.007,43.159,36.901,1.0,1.0,22.495,8.449,1.0,480.882,2135,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.963,0.0,0.01,0.0,0.01,0.016,0.0,0.0,0.0,0.0,0.001,0.0,0.01
TCGA-DD-AADL-01A,6.616,4.556,7.017,1.0,3.094,34.764,26.908,1.0,1.0,22.058,15.416,1.059,167.167,2136,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.001,0.0,0.0,0.0,0.931,0.0,0.013,0.0,0.011,0.042,0.0,0.0,0.0,0.0,0.001,0.0,0.011
TCGA-UB-A7MC-01A,4.668,4.359,7.052,1.0,6.188,70.115,72.084,1.0,1.0,16.297,4.941,1.0,130.055,2137,LIHC,simu_bulk_2ds_ref,0.003,0.0,0.0,0.0,0.0,0.0,0.937,0.0,0.022,0.0,0.012,0.026,0.0,0.0,0.0,0.0,0.003,0.0,0.012
TCGA-ED-A82E-01A,7.446,78.218,21.259,1.048,3.749,99.855,93.768,1.0,1.0,149.174,4.871,2.002,2200.321,2138,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.002,0.0,0.0,0.0,0.901,0.0,0.029,0.013,0.035,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.048
TCGA-CC-A9FS-01A,8.025,3.313,9.427,1.419,3.751,45.223,110.123,1.0,1.0,31.825,11.461,1.0,335.689,2139,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.001,0.0,0.0,0.0,0.916,0.0,0.024,0.0,0.009,0.048,0.0,0.0,0.0,0.0,0.001,0.0,0.009
TCGA-T1-A6J8-01A,7.505,26.321,8.585,1.0,5.585,60.787,93.109,1.0,1.0,28.832,7.84,1.0,487.91,2140,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.002,0.0,0.0,0.0,0.852,0.0,0.016,0.0,0.075,0.055,0.0,0.0,0.0,0.0,0.001,0.0,0.075
TCGA-DD-AAW0-01A,11.304,66.524,36.905,4.504,14.639,61.468,242.562,1.0,3.808,51.103,11.543,3.182,399.509,2141,LIHC,simu_bulk_2ds_ref,0.012,0.0,0.007,0.0,0.0,0.0,0.736,0.004,0.042,0.041,0.007,0.151,0.0,0.0,0.0,0.0,0.012,0.0,0.048
TCGA-BC-A216-01A,15.954,3.631,20.181,31.701,4.591,13.498,103.426,1.0,1.12,31.117,119.192,1.867,205.306,2142,LIHC,simu_bulk_2ds_ref,0.017,0.0,0.0,0.028,0.0,0.0,0.891,0.0,0.002,0.0,0.025,0.035,0.0,0.0,0.001,0.0,0.017,0.028,0.025
TCGA-DD-AACG-01A,9.426,1.0,9.715,1.469,4.015,18.873,162.896,1.0,1.0,21.753,16.979,1.0,391.794,2143,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.001,0.0,0.0,0.0,0.929,0.0,0.007,0.0,0.006,0.055,0.0,0.0,0.0,0.0,0.001,0.0,0.006
TCGA-CC-A123-01A,8.591,3.884,8.159,1.0,2.762,41.0,111.456,1.0,1.0,34.024,8.881,1.0,422.947,2144,LIHC,simu_bulk_2ds_ref,0.012,0.0,0.0,0.0,0.0,0.0,0.909,0.0,0.009,0.0,0.047,0.021,0.0,0.0,0.0,0.0,0.012,0.0,0.047
TCGA-DD-A1EE-01A,7.41,3.189,8.882,1.0,2.507,63.62,168.138,1.0,1.0,20.339,2.252,1.0,289.916,2145,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.001,0.0,0.0,0.0,0.88,0.0,0.033,0.0,0.017,0.066,0.0,0.0,0.001,0.0,0.002,0.0,0.017
TCGA-FV-A3I1-01A,10.711,51.438,32.943,1.963,11.544,60.872,229.566,1.0,1.817,44.093,12.204,1.496,595.909,2146,LIHC,simu_bulk_2ds_ref,0.013,0.0,0.019,0.0,0.0,0.0,0.789,0.0,0.032,0.01,0.012,0.125,0.0,0.0,0.0,0.0,0.013,0.0,0.022
TCGA-G3-A5SJ-01A,22.239,14.84,28.3,10.278,16.62,52.734,216.116,4.416,2.117,18.973,39.103,7.469,625.965,2147,LIHC,simu_bulk_2ds_ref,0.027,0.0,0.008,0.0,0.004,0.0,0.865,0.003,0.014,0.0,0.009,0.07,0.0,0.0,0.0,0.0,0.027,0.004,0.009
TCGA-BC-A3KG-01A,5.044,6.2,17.336,1.894,4.133,52.465,51.472,1.0,1.0,26.14,8.95,2.365,126.094,2148,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.951,0.0,0.014,0.0,0.016,0.017,0.0,0.0,0.0,0.0,0.001,0.0,0.016
TCGA-ZS-A9CF-01A,7.588,4.93,98.691,1.931,8.562,72.799,92.077,2.4,1.295,31.205,17.722,1.0,211.61,2149,LIHC,simu_bulk_2ds_ref,0.008,0.0,0.001,0.0,0.0,0.0,0.829,0.0,0.057,0.0,0.041,0.064,0.0,0.0,0.0,0.0,0.008,0.0,0.041
TCGA-RC-A6M6-01A,14.218,8.008,11.948,1.937,2.295,47.093,165.727,1.0,1.312,14.109,8.652,1.0,1312.727,2150,LIHC,simu_bulk_2ds_ref,0.01,0.0,0.004,0.0,0.0,0.0,0.928,0.0,0.01,0.0,0.01,0.039,0.0,0.0,0.0,0.0,0.01,0.0,0.01
TCGA-DD-AACI-01A,37.775,20.157,22.606,21.453,5.051,55.816,981.843,1.0,1.467,151.134,207.966,3.093,1114.632,2151,LIHC,simu_bulk_2ds_ref,0.025,0.0,0.006,0.0,0.008,0.0,0.779,0.0,0.035,0.0,0.025,0.121,0.0,0.0,0.0,0.0,0.025,0.008,0.025
TCGA-EP-A3JL-01A,5.077,23.353,20.579,4.198,6.319,70.088,397.837,2.008,2.851,53.739,38.514,1.0,227.865,2152,LIHC,simu_bulk_2ds_ref,0.014,0.0,0.005,0.0,0.0,0.0,0.802,0.0,0.036,0.0,0.036,0.107,0.0,0.0,0.0,0.0,0.014,0.0,0.036
TCGA-CC-A5UD-01A,7.443,70.766,9.097,1.725,1.713,85.661,161.131,1.0,1.091,233.054,21.313,1.0,1428.682,2153,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.002,0.0,0.0,0.0,0.914,0.0,0.03,0.0,0.015,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.015
TCGA-ES-A2HS-01A,5.466,11.682,5.014,1.0,1.726,82.839,109.011,1.17,1.0,41.523,7.366,1.0,401.472,2154,LIHC,simu_bulk_2ds_ref,0.017,0.0,0.0,0.0,0.0,0.0,0.868,0.0,0.029,0.0,0.061,0.024,0.0,0.0,0.0,0.0,0.017,0.0,0.061
TCGA-BC-A10U-01A,4.952,8.879,10.147,1.0,2.236,14.47,115.118,3.278,1.0,20.813,8.283,1.0,392.112,2155,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.001,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.006,0.07,0.0,0.0,0.001,0.0,0.002,0.0,0.006
TCGA-DD-A119-01A,13.348,17.568,6.134,1.0,2.799,34.693,104.04,1.149,1.0,58.172,5.572,1.0,165.858,2156,LIHC,simu_bulk_2ds_ref,0.021,0.0,0.0,0.0,0.0,0.0,0.801,0.0,0.013,0.001,0.133,0.03,0.0,0.0,0.0,0.0,0.021,0.0,0.134
TCGA-2Y-A9H1-01A,5.099,4.462,6.589,3.175,4.126,57.525,139.567,2.932,1.008,15.792,42.86,1.0,394.452,2157,LIHC,simu_bulk_2ds_ref,0.024,0.0,0.003,0.0,0.0,0.0,0.879,0.0,0.012,0.0,0.062,0.02,0.0,0.0,0.0,0.0,0.024,0.0,0.062
TCGA-G3-A5SK-01A,4.316,4.933,10.539,4.144,21.521,9.295,154.316,1.0,1.266,13.117,31.726,1.031,140.635,2158,LIHC,simu_bulk_2ds_ref,0.027,0.0,0.001,0.0,0.0,0.0,0.8,0.0,0.012,0.0,0.093,0.065,0.0,0.001,0.0,0.0,0.027,0.0,0.093
TCGA-BC-A10Y-01A,8.48,5.241,37.406,5.087,7.124,99.517,185.338,1.0,2.379,28.481,36.403,1.434,230.873,2159,LIHC,simu_bulk_2ds_ref,0.02,0.0,0.002,0.0,0.0,0.0,0.877,0.0,0.035,0.0,0.024,0.041,0.0,0.001,0.0,0.0,0.02,0.0,0.024
TCGA-DD-AAE1-01A,1.888,3.917,8.887,1.0,6.688,58.026,59.106,5.944,1.0,5.0,12.111,1.0,204.716,2160,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.968,0.0,0.014,0.0,0.003,0.014,0.0,0.0,0.0,0.0,0.001,0.0,0.003
TCGA-DD-AADN-01A,41.313,1.0,14.012,23.892,3.597,14.979,609.679,1.879,3.588,2.779,442.853,2.752,410.852,2161,LIHC,simu_bulk_2ds_ref,0.039,0.0,0.001,0.001,0.002,0.0,0.889,0.0,0.002,0.0,0.004,0.059,0.0,0.002,0.0,0.0,0.039,0.003,0.004
TCGA-CC-A3M9-01A,8.465,1805.897,179.646,128.153,30.265,98.397,5204.641,1.0,13.699,150.44,788.003,7.934,214.9,2162,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.031,0.028,0.061,0.0,0.234,0.001,0.054,0.193,0.004,0.393,0.0,0.0,0.0,0.0,0.0,0.089,0.197
TCGA-DD-A73C-01A,9.927,28.978,50.813,5.184,5.085,201.123,203.516,2.538,1.617,33.275,34.664,1.0,151.398,2163,LIHC,simu_bulk_2ds_ref,0.022,0.0,0.001,0.0,0.0,0.0,0.729,0.0,0.117,0.0,0.057,0.07,0.0,0.004,0.0,0.0,0.022,0.0,0.057
TCGA-BW-A5NP-01A,8.935,7.269,7.149,1.823,4.444,42.81,51.544,1.0,1.491,26.958,10.043,1.0,391.268,2164,LIHC,simu_bulk_2ds_ref,0.003,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.01,0.0,0.004,0.012,0.0,0.0,0.0,0.0,0.003,0.0,0.004
TCGA-CC-A7IL-01A,29.424,1.0,1.425,1.0,1.0,30.132,24.297,1.0,1.0,41.752,4.627,1.0,382.524,2165,LIHC,simu_bulk_2ds_ref,0.025,0.0,0.001,0.0,0.0,0.0,0.924,0.0,0.007,0.0,0.03,0.012,0.0,0.0,0.0,0.0,0.025,0.0,0.03
TCGA-DD-AACV-01A,5.22,1.503,25.463,1.0,3.722,26.605,53.174,1.0,1.0,17.89,4.083,1.0,192.503,2166,LIHC,simu_bulk_2ds_ref,0.003,0.0,0.001,0.0,0.0,0.0,0.94,0.0,0.016,0.0,0.015,0.025,0.0,0.0,0.0,0.0,0.003,0.0,0.015
TCGA-DD-AAD1-01A,35.65,109.903,78.005,15.635,25.913,120.317,215.057,12.905,2.699,149.332,27.154,1.495,381.45,2167,LIHC,simu_bulk_2ds_ref,0.011,0.034,0.017,0.0,0.007,0.005,0.58,0.011,0.106,0.095,0.055,0.073,0.0,0.0,0.005,0.0,0.045,0.007,0.15
TCGA-DD-AAVV-01A,27.583,64.557,35.713,3.467,10.656,109.783,389.477,3.787,3.572,97.608,32.885,2.086,259.221,2168,LIHC,simu_bulk_2ds_ref,0.018,0.0,0.01,0.0,0.0,0.0,0.725,0.004,0.072,0.016,0.03,0.126,0.0,0.0,0.0,0.0,0.018,0.0,0.046
