,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-Y6-A8TL-01A,23.324,106.399,10.096,4.278,2.871,62.225,52.517,14.859,1.0,813.484,7.786,1.0,652.902,2517,PRAD,simu_bulk_2ds_ref,0.016,0.0,0.004,0.0,0.004,0.0,0.826,0.003,0.035,0.058,0.043,0.008,0.0,0.0,0.002,0.0,0.016,0.004,0.101
TCGA-KK-A7AZ-01A,28.807,58.175,5.34,3.778,1.605,43.204,58.226,25.89,1.0,199.126,9.636,1.0,1232.248,2518,PRAD,simu_bulk_2ds_ref,0.004,0.0,0.002,0.001,0.006,0.0,0.922,0.0,0.012,0.035,0.01,0.009,0.0,0.0,0.0,0.0,0.004,0.007,0.045000000000000005
TCGA-HC-8256-01A,26.367,53.381,11.347,5.597,3.479,51.338,65.814,17.561,1.11,320.768,11.242,1.0,981.308,2519,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.003,0.0,0.007,0.0,0.931,0.0,0.015,0.009,0.015,0.011,0.0,0.0,0.003,0.0,0.006,0.007,0.024
TCGA-HC-7738-01A,14.172,28.075,10.885,3.134,3.702,33.248,71.85,14.49,1.0,699.829,4.881,1.0,801.187,2520,PRAD,simu_bulk_2ds_ref,0.007,0.0,0.004,0.001,0.002,0.0,0.903,0.001,0.011,0.014,0.03,0.023,0.0,0.0,0.003,0.0,0.007,0.003,0.044
TCGA-HC-8265-01A,19.751,72.253,10.656,4.463,5.702,66.455,119.952,18.394,1.747,516.055,17.074,1.532,780.063,2521,PRAD,simu_bulk_2ds_ref,0.008,0.0,0.004,0.0,0.005,0.0,0.87,0.005,0.023,0.035,0.034,0.015,0.0,0.0,0.002,0.0,0.008,0.005,0.069
TCGA-HI-7171-01A,15.255,81.69,17.252,8.622,3.724,81.941,62.562,13.055,1.0,420.847,10.047,1.0,801.804,2522,PRAD,simu_bulk_2ds_ref,0.004,0.0,0.007,0.002,0.006,0.0,0.881,0.006,0.029,0.037,0.02,0.007,0.0,0.0,0.001,0.0,0.004,0.008,0.056999999999999995
TCGA-CH-5794-01A,10.154,46.348,10.975,7.525,4.465,61.515,84.578,18.38,1.689,443.492,7.339,1.305,1225.343,2523,PRAD,simu_bulk_2ds_ref,0.002,0.0,0.003,0.0,0.008,0.0,0.903,0.004,0.02,0.016,0.031,0.01,0.0,0.0,0.004,0.0,0.002,0.008,0.047
TCGA-HC-7233-01A,19.656,118.993,50.808,13.799,13.842,68.306,314.815,12.291,4.046,729.435,36.112,3.325,630.576,2524,PRAD,simu_bulk_2ds_ref,0.01,0.0,0.015,0.001,0.017,0.0,0.698,0.008,0.033,0.115,0.033,0.064,0.0,0.0,0.005,0.0,0.01,0.018000000000000002,0.14800000000000002
TCGA-EJ-7115-01A,12.827,87.787,11.823,3.99,4.757,127.391,114.939,39.006,1.0,940.717,8.698,1.0,614.789,2525,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.003,0.0,0.008,0.0,0.794,0.001,0.04,0.079,0.043,0.02,0.004,0.0,0.003,0.0,0.005,0.008,0.122
TCGA-EJ-A8FP-01A,12.631,76.809,15.642,7.247,7.863,168.187,107.685,26.63,1.0,1214.794,12.447,1.53,527.004,2526,PRAD,simu_bulk_2ds_ref,0.013,0.0,0.007,0.001,0.005,0.0,0.688,0.013,0.071,0.087,0.085,0.022,0.002,0.0,0.004,0.0,0.013,0.006,0.172
TCGA-EJ-5505-01A,11.159,51.465,13.795,5.814,2.698,48.382,85.774,62.467,1.0,528.557,11.036,1.087,649.063,2527,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.002,0.0,0.007,0.0,0.881,0.0,0.018,0.017,0.029,0.022,0.013,0.0,0.004,0.0,0.005,0.007,0.046
TCGA-CH-5738-01A,18.924,252.27,47.1,8.284,23.832,75.459,314.159,31.077,16.031,753.555,12.29,9.17,650.736,2528,PRAD,simu_bulk_2ds_ref,0.009,0.001,0.012,0.0,0.013,0.0,0.643,0.02,0.053,0.13,0.044,0.058,0.006,0.0,0.009,0.001,0.009999999999999998,0.013,0.174
TCGA-QU-A6IO-01A,17.63,32.264,7.064,4.85,3.271,65.358,129.789,20.216,1.0,1265.536,22.612,1.0,1517.14,2529,PRAD,simu_bulk_2ds_ref,0.023,0.0,0.004,0.003,0.004,0.0,0.881,0.006,0.014,0.01,0.036,0.017,0.0,0.0,0.0,0.0,0.023,0.007,0.046
TCGA-HC-7818-01A,14.127,81.143,15.68,4.906,7.027,84.47,90.843,13.467,10.245,929.361,8.727,2.351,655.123,2530,PRAD,simu_bulk_2ds_ref,0.004,0.0,0.005,0.0,0.007,0.0,0.828,0.007,0.045,0.027,0.056,0.016,0.0,0.0,0.005,0.0,0.004,0.007,0.083
TCGA-CH-5771-01A,13.297,194.854,31.57,6.42,17.22,129.709,272.126,26.413,2.28,1550.584,21.435,3.518,626.695,2531,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.012,0.0,0.013,0.0,0.582,0.022,0.058,0.161,0.08,0.057,0.001,0.0,0.004,0.0,0.009,0.013,0.241
TCGA-HC-A6AS-01A,18.843,178.552,19.334,6.319,9.967,84.924,368.528,66.389,4.17,2329.743,18.818,2.574,947.417,2532,PRAD,simu_bulk_2ds_ref,0.017,0.0,0.01,0.002,0.012,0.0,0.685,0.006,0.029,0.126,0.052,0.056,0.002,0.0,0.003,0.0,0.017,0.014,0.178
TCGA-XK-AAJ3-01A,19.313,115.457,10.096,4.772,3.944,41.534,121.305,5.202,1.0,323.99,4.699,1.072,706.737,2533,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.003,0.001,0.006,0.0,0.852,0.0,0.013,0.074,0.02,0.023,0.0,0.0,0.002,0.0,0.006,0.007,0.094
TCGA-EJ-5512-01A,11.498,47.147,9.369,5.939,6.076,42.157,39.605,12.971,1.0,1367.293,11.232,1.0,736.85,2534,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.006,0.0,0.004,0.0,0.847,0.009,0.024,0.043,0.051,0.006,0.001,0.0,0.002,0.0,0.006,0.004,0.094
TCGA-H9-A6BY-01A,32.016,50.165,1.748,2.675,1.473,27.508,29.388,13.474,1.0,1591.543,4.627,1.0,1036.094,2535,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.001,0.0,0.002,0.0,0.941,0.0,0.006,0.018,0.025,0.001,0.0,0.0,0.0,0.0,0.006,0.002,0.043
TCGA-HC-8264-01B,17.969,227.969,13.203,2.771,4.843,156.482,132.865,42.594,1.071,1309.319,6.952,1.24,639.459,2536,PRAD,simu_bulk_2ds_ref,0.002,0.0,0.001,0.0,0.003,0.0,0.66,0.0,0.068,0.163,0.066,0.031,0.002,0.0,0.003,0.0,0.002,0.003,0.229
TCGA-G9-6369-01A,14.543,38.478,2.413,1.0,1.0,66.278,38.363,9.752,1.0,412.571,1.759,1.0,936.611,2537,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.0,0.0,0.001,0.0,0.946,0.0,0.013,0.006,0.019,0.008,0.0,0.0,0.0,0.0,0.006,0.001,0.025
TCGA-EJ-A7NM-01A,34.735,155.668,41.487,17.072,16.886,79.619,221.646,19.256,1.769,540.952,34.863,1.744,923.625,2538,PRAD,simu_bulk_2ds_ref,0.009,0.015,0.03,0.003,0.024,0.001,0.722,0.019,0.033,0.09,0.029,0.021,0.001,0.001,0.004,0.0,0.024,0.027,0.119
TCGA-KK-A59Y-01A,32.171,41.307,6.522,4.169,8.359,55.539,33.008,10.128,1.0,342.376,10.058,1.0,1092.005,2539,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.005,0.002,0.004,0.0,0.914,0.003,0.017,0.015,0.021,0.008,0.0,0.0,0.001,0.0,0.009,0.006,0.036000000000000004
TCGA-KK-A8IK-01A,16.441,19.794,3.752,1.0,1.284,53.204,29.971,32.683,1.221,68.895,1.0,1.0,872.135,2540,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.001,0.0,0.0,0.0,0.955,0.0,0.02,0.0,0.006,0.012,0.0,0.0,0.0,0.0,0.005,0.0,0.006
TCGA-KK-A7B0-01A,38.645,120.977,20.362,5.9,9.057,95.934,234.375,89.598,1.763,1220.614,38.401,1.356,1026.035,2541,PRAD,simu_bulk_2ds_ref,0.039,0.0,0.022,0.001,0.015,0.001,0.744,0.014,0.023,0.073,0.032,0.035,0.0,0.0,0.002,0.0,0.039,0.016,0.105
TCGA-G9-A9S0-01A,18.632,49.173,14.421,7.942,8.484,38.969,91.917,10.078,1.437,270.159,15.71,1.0,1125.072,2542,PRAD,simu_bulk_2ds_ref,0.007,0.0,0.008,0.006,0.01,0.0,0.894,0.006,0.013,0.023,0.014,0.018,0.0,0.0,0.001,0.0,0.007,0.016,0.037
TCGA-CH-5769-01A,14.186,89.06,9.464,4.188,10.037,65.936,97.306,7.566,1.362,558.143,12.741,2.065,826.235,2543,PRAD,simu_bulk_2ds_ref,0.004,0.0,0.004,0.004,0.001,0.0,0.863,0.007,0.023,0.052,0.027,0.012,0.0,0.0,0.002,0.0,0.004,0.005,0.079
TCGA-YL-A8SK-01B,8.362,113.287,12.425,15.361,6.402,89.583,162.807,33.554,1.0,1479.031,31.05,2.124,945.405,2544,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.008,0.006,0.019,0.0,0.665,0.009,0.054,0.119,0.078,0.02,0.009,0.001,0.005,0.0,0.006,0.025,0.197
TCGA-EJ-7786-01A,12.905,108.172,15.103,4.137,3.442,64.556,113.306,40.242,1.639,785.63,6.517,3.15,584.595,2545,PRAD,simu_bulk_2ds_ref,0.011,0.0,0.005,0.0,0.004,0.0,0.8,0.0,0.031,0.069,0.05,0.019,0.006,0.0,0.005,0.0,0.011,0.004,0.11900000000000001
TCGA-VP-A875-01A,7.677,31.457,3.899,1.0,1.574,22.274,20.028,3.77,1.0,168.582,4.186,1.0,633.05,2546,PRAD,simu_bulk_2ds_ref,0.0,0.0,0.003,0.001,0.0,0.0,0.965,0.0,0.01,0.013,0.007,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.02
TCGA-EJ-A46D-01A,13.773,68.946,13.159,7.399,7.656,76.82,74.669,26.883,1.0,1385.786,8.889,1.762,623.207,2547,PRAD,simu_bulk_2ds_ref,0.007,0.0,0.006,0.001,0.011,0.0,0.804,0.012,0.029,0.056,0.054,0.011,0.003,0.0,0.003,0.0,0.007,0.012,0.11
TCGA-J4-A67L-01A,21.099,93.685,13.151,8.856,12.898,49.216,241.878,44.46,1.0,794.723,33.657,1.0,1196.279,2548,PRAD,simu_bulk_2ds_ref,0.013,0.0,0.015,0.0,0.012,0.0,0.825,0.013,0.014,0.051,0.028,0.027,0.0,0.0,0.001,0.0,0.013,0.012,0.079
TCGA-G9-6363-01A,37.968,86.529,14.009,4.795,17.393,58.056,58.773,9.814,1.0,906.017,10.663,1.0,787.393,2549,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.009,0.001,0.005,0.0,0.827,0.005,0.027,0.075,0.032,0.009,0.0,0.0,0.0,0.0,0.009,0.006,0.107
TCGA-HC-A9TE-01A,30.461,104.989,28.423,6.882,10.407,86.146,124.381,18.811,1.686,289.974,18.158,1.0,400.797,2550,PRAD,simu_bulk_2ds_ref,0.027,0.0,0.017,0.002,0.009,0.0,0.678,0.027,0.058,0.108,0.039,0.031,0.0,0.0,0.003,0.0,0.027,0.011,0.147
TCGA-J4-A6G3-01A,21.059,121.323,47.567,16.595,19.055,114.631,207.317,36.779,4.528,672.63,27.923,2.31,888.484,2551,PRAD,simu_bulk_2ds_ref,0.008,0.0,0.02,0.005,0.03,0.0,0.683,0.025,0.063,0.081,0.048,0.024,0.006,0.0,0.006,0.0,0.008,0.034999999999999996,0.129
TCGA-KK-A7B3-01A,21.079,167.393,28.14,9.0,13.647,143.685,181.832,31.388,2.664,646.458,28.571,2.509,651.201,2552,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.01,0.002,0.027,0.0,0.711,0.014,0.044,0.104,0.039,0.034,0.001,0.0,0.003,0.0,0.009,0.028999999999999998,0.143
TCGA-YL-A8HJ-01A,8.416,244.368,27.308,10.226,11.491,105.643,171.423,80.16,2.259,1572.154,24.284,2.072,333.623,2553,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.01,0.001,0.02,0.0,0.496,0.01,0.082,0.222,0.092,0.047,0.01,0.0,0.003,0.0,0.005,0.021,0.314
TCGA-ZG-A9NI-01A,5.066,192.848,6.846,1.707,2.962,117.912,123.25,33.511,1.11,1297.256,4.019,1.0,335.167,2554,PRAD,simu_bulk_2ds_ref,0.003,0.0,0.001,0.0,0.001,0.0,0.696,0.0,0.056,0.135,0.082,0.026,0.0,0.0,0.0,0.0,0.003,0.001,0.21700000000000003
TCGA-VN-A88R-01A,45.259,48.533,12.659,1.236,1.788,162.152,217.987,38.981,1.0,467.278,6.196,1.304,827.411,2555,PRAD,simu_bulk_2ds_ref,0.017,0.0,0.002,0.0,0.002,0.0,0.827,0.0,0.044,0.023,0.042,0.04,0.002,0.0,0.001,0.0,0.017,0.002,0.065
TCGA-EJ-5530-01A,12.478,130.128,13.169,4.286,10.032,95.219,73.243,30.048,1.225,528.718,9.64,1.22,747.501,2556,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.008,0.0,0.007,0.0,0.795,0.006,0.042,0.087,0.032,0.014,0.001,0.0,0.004,0.0,0.005,0.007,0.119
TCGA-HC-7752-01A,16.674,14.123,2.284,1.0,1.0,39.871,25.955,17.447,1.0,311.615,3.617,1.0,282.425,2557,PRAD,simu_bulk_2ds_ref,0.012,0.0,0.0,0.001,0.0,0.0,0.956,0.0,0.003,0.009,0.011,0.008,0.0,0.0,0.0,0.0,0.012,0.001,0.019999999999999997
TCGA-EJ-5521-01A,32.471,62.373,10.619,5.11,6.336,74.168,94.583,14.382,1.247,813.851,9.279,1.0,1069.246,2558,PRAD,simu_bulk_2ds_ref,0.012,0.0,0.008,0.001,0.005,0.0,0.846,0.002,0.023,0.041,0.034,0.026,0.0,0.0,0.002,0.0,0.012,0.006,0.07500000000000001
TCGA-YL-A9WX-01A,36.569,112.234,26.808,12.281,13.347,93.994,121.628,41.564,2.898,871.38,12.329,2.773,601.603,2559,PRAD,simu_bulk_2ds_ref,0.02,0.004,0.012,0.002,0.021,0.0,0.662,0.018,0.052,0.117,0.058,0.02,0.005,0.0,0.008,0.0,0.024,0.023,0.17500000000000002
TCGA-KK-A6E5-01A,30.923,76.726,10.166,3.617,5.174,75.271,102.452,12.403,1.0,533.786,12.524,1.0,749.912,2560,PRAD,simu_bulk_2ds_ref,0.023,0.0,0.003,0.0,0.008,0.0,0.833,0.001,0.034,0.041,0.033,0.021,0.0,0.0,0.001,0.0,0.023,0.008,0.07400000000000001
TCGA-TP-A8TT-01A,17.37,119.721,69.318,24.851,17.714,75.533,195.751,29.244,2.783,427.097,34.947,2.473,613.043,2561,PRAD,simu_bulk_2ds_ref,0.014,0.0,0.012,0.004,0.028,0.0,0.722,0.02,0.045,0.079,0.037,0.032,0.001,0.0,0.004,0.0,0.014,0.032,0.11599999999999999
TCGA-KK-A7AY-01A,10.646,36.134,3.067,3.24,3.522,21.236,65.834,2.319,1.0,364.542,10.403,1.0,870.655,2562,PRAD,simu_bulk_2ds_ref,0.007,0.0,0.001,0.0,0.002,0.0,0.942,0.0,0.002,0.023,0.016,0.008,0.0,0.0,0.0,0.0,0.007,0.002,0.039
TCGA-HC-7213-01A,11.341,127.48,21.211,4.722,10.852,69.315,118.203,16.875,2.448,365.343,6.451,2.747,925.151,2563,PRAD,simu_bulk_2ds_ref,0.003,0.0,0.014,0.005,0.002,0.0,0.82,0.009,0.028,0.07,0.016,0.026,0.0,0.0,0.006,0.0,0.003,0.007,0.08600000000000001
TCGA-EJ-5517-01A,24.093,84.427,23.081,6.268,8.105,55.533,65.805,18.825,1.32,950.984,16.432,1.055,658.096,2564,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.006,0.0,0.01,0.0,0.798,0.005,0.026,0.074,0.047,0.017,0.006,0.0,0.001,0.0,0.009,0.01,0.121
TCGA-CH-5751-01A,72.701,60.799,82.581,44.403,22.935,150.456,369.062,5.152,6.531,109.104,79.656,2.431,289.993,2565,PRAD,simu_bulk_2ds_ref,0.014,0.077,0.034,0.023,0.059,0.001,0.574,0.01,0.072,0.054,0.026,0.048,0.001,0.001,0.007,0.0,0.091,0.08199999999999999,0.08
TCGA-HC-7820-01A,19.436,41.628,8.72,7.344,2.145,47.402,68.421,14.18,1.0,758.843,10.666,1.0,840.021,2566,PRAD,simu_bulk_2ds_ref,0.007,0.0,0.005,0.0,0.008,0.0,0.895,0.001,0.02,0.021,0.03,0.01,0.0,0.0,0.003,0.0,0.007,0.008,0.051000000000000004
TCGA-J4-A6G1-01A,207.718,308.316,101.887,24.209,46.23,92.558,253.778,46.631,8.813,1069.99,94.318,2.88,632.455,2567,PRAD,simu_bulk_2ds_ref,0.042,0.083,0.049,0.01,0.035,0.007,0.454,0.027,0.056,0.146,0.043,0.032,0.007,0.001,0.007,0.001,0.125,0.045000000000000005,0.189
TCGA-EJ-5503-01A,18.352,155.512,28.32,8.993,11.413,85.822,109.57,62.447,1.594,1361.584,12.545,2.897,660.156,2568,PRAD,simu_bulk_2ds_ref,0.015,0.0,0.016,0.001,0.013,0.0,0.705,0.016,0.049,0.098,0.057,0.018,0.003,0.0,0.007,0.0,0.015,0.013999999999999999,0.155
TCGA-YL-A8SA-01A,37.856,16.996,5.552,1.796,3.532,46.186,43.341,6.97,1.0,123.16,2.787,1.0,895.658,2569,PRAD,simu_bulk_2ds_ref,0.016,0.0,0.003,0.001,0.0,0.0,0.945,0.0,0.014,0.005,0.01,0.005,0.0,0.0,0.001,0.0,0.016,0.001,0.015
TCGA-TP-A8TV-01A,19.285,40.324,3.881,1.507,1.0,62.484,35.876,14.395,1.0,131.985,3.236,1.0,696.153,2570,PRAD,simu_bulk_2ds_ref,0.009,0.0,0.0,0.0,0.003,0.0,0.95,0.0,0.014,0.009,0.008,0.006,0.0,0.0,0.001,0.0,0.009,0.003,0.017
TCGA-ZG-A9LM-01A,8.065,106.957,7.503,2.702,2.376,21.712,101.226,5.406,1.0,333.906,6.327,1.0,342.144,2571,PRAD,simu_bulk_2ds_ref,0.007,0.0,0.002,0.0,0.002,0.0,0.834,0.004,0.006,0.103,0.019,0.023,0.0,0.0,0.0,0.0,0.007,0.002,0.122
TCGA-J4-A6M7-01A,6.862,110.816,6.014,3.352,2.81,70.365,39.464,30.751,1.0,892.232,5.335,1.0,823.663,2572,PRAD,simu_bulk_2ds_ref,0.0,0.0,0.003,0.0,0.003,0.0,0.863,0.001,0.03,0.048,0.042,0.007,0.001,0.0,0.004,0.0,0.0,0.003,0.09
TCGA-ZG-A9M4-01A,16.215,56.459,27.996,21.927,13.907,53.809,173.448,4.457,1.884,216.813,75.012,1.082,462.962,2573,PRAD,simu_bulk_2ds_ref,0.009,0.001,0.025,0.001,0.029,0.0,0.777,0.021,0.03,0.035,0.046,0.021,0.0,0.0,0.004,0.0,0.009999999999999998,0.030000000000000002,0.081
TCGA-CH-5745-01A,17.426,181.941,25.685,9.979,13.466,84.123,144.289,38.815,5.865,706.646,29.657,2.312,703.796,2574,PRAD,simu_bulk_2ds_ref,0.011,0.0,0.009,0.0,0.018,0.0,0.683,0.008,0.049,0.14,0.041,0.032,0.001,0.0,0.007,0.0,0.011,0.018,0.18100000000000002
TCGA-KK-A8IG-01A,7.443,128.546,10.047,5.441,5.464,123.187,108.211,52.949,2.497,1019.685,8.486,2.074,469.584,2575,PRAD,simu_bulk_2ds_ref,0.004,0.0,0.002,0.0,0.006,0.0,0.704,0.001,0.055,0.122,0.078,0.021,0.004,0.0,0.002,0.0,0.004,0.006,0.2
TCGA-HC-7821-01A,15.45,69.574,29.291,4.243,7.182,97.722,236.519,4.255,1.0,227.044,8.192,3.651,612.38,2576,PRAD,simu_bulk_2ds_ref,0.009,0.001,0.008,0.0,0.007,0.0,0.719,0.0,0.031,0.144,0.018,0.057,0.0,0.0,0.004,0.0,0.009999999999999998,0.007,0.16199999999999998
TCGA-QU-A6IM-01A,15.421,23.82,6.481,11.049,3.706,45.944,129.478,10.201,1.0,1766.296,50.137,1.0,1547.269,2577,PRAD,simu_bulk_2ds_ref,0.024,0.0,0.004,0.003,0.011,0.0,0.878,0.008,0.011,0.012,0.035,0.013,0.0,0.0,0.001,0.0,0.024,0.013999999999999999,0.047
TCGA-ZG-A8QZ-01A,14.543,199.481,20.457,7.597,13.52,67.885,186.5,35.121,1.0,1031.159,20.883,1.341,657.794,2578,PRAD,simu_bulk_2ds_ref,0.007,0.0,0.012,0.001,0.014,0.0,0.659,0.012,0.041,0.155,0.058,0.033,0.005,0.0,0.002,0.0,0.007,0.015,0.213
TCGA-HC-8261-01A,13.213,51.378,17.945,6.609,6.292,45.928,164.665,12.364,1.403,475.659,18.333,1.57,786.195,2579,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.003,0.0,0.012,0.0,0.872,0.005,0.017,0.016,0.033,0.033,0.0,0.0,0.003,0.0,0.006,0.012,0.049
TCGA-EJ-8469-01A,8.777,69.239,15.964,5.754,9.491,78.767,69.838,9.55,2.044,294.006,8.423,1.405,663.575,2580,PRAD,simu_bulk_2ds_ref,0.001,0.0,0.007,0.008,0.005,0.0,0.85,0.008,0.037,0.037,0.027,0.015,0.0,0.0,0.005,0.0,0.001,0.013000000000000001,0.064
TCGA-2A-A8W3-01A,13.54,46.343,7.721,4.338,5.135,113.617,77.125,48.482,1.0,460.683,7.407,1.0,351.543,2581,PRAD,simu_bulk_2ds_ref,0.002,0.0,0.0,0.001,0.003,0.0,0.872,0.002,0.043,0.025,0.039,0.01,0.001,0.0,0.002,0.0,0.002,0.004,0.064
TCGA-J9-A8CL-01A,10.834,193.276,20.114,3.853,7.563,92.434,207.417,32.242,1.218,509.384,14.594,2.386,490.127,2582,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.007,0.001,0.009,0.0,0.716,0.001,0.02,0.17,0.025,0.044,0.0,0.0,0.002,0.0,0.005,0.009999999999999998,0.195
TCGA-KK-A7AQ-01A,19.36,55.325,5.898,2.221,2.619,82.778,67.898,21.875,1.0,416.213,8.825,1.0,609.106,2583,PRAD,simu_bulk_2ds_ref,0.014,0.0,0.005,0.0,0.004,0.0,0.862,0.0,0.027,0.047,0.026,0.013,0.0,0.0,0.001,0.0,0.014,0.004,0.073
TCGA-EJ-A65D-01A,77.076,16.183,1.0,4.258,1.0,30.716,16.078,4.051,1.0,115.938,1.657,1.0,1160.039,2584,PRAD,simu_bulk_2ds_ref,0.003,0.0,0.0,0.002,0.0,0.0,0.975,0.0,0.006,0.008,0.005,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.013000000000000001
TCGA-EJ-5519-01A,26.678,75.509,13.809,2.827,4.19,216.635,121.869,1.0,1.382,398.655,6.356,1.637,722.015,2585,PRAD,simu_bulk_2ds_ref,0.006,0.0,0.005,0.001,0.003,0.0,0.84,0.0,0.051,0.035,0.028,0.022,0.0,0.0,0.006,0.0,0.006,0.004,0.063
TCGA-HC-7737-01A,21.049,140.392,43.274,11.356,10.853,146.731,181.567,28.04,1.554,578.688,22.373,1.777,835.202,2586,PRAD,simu_bulk_2ds_ref,0.018,0.0,0.009,0.0,0.015,0.0,0.673,0.011,0.075,0.097,0.061,0.035,0.002,0.0,0.005,0.0,0.018,0.015,0.158
TCGA-ZG-A9LY-01A,12.921,71.827,15.734,8.018,7.875,105.338,157.681,73.311,1.111,760.547,8.422,1.676,606.478,2587,PRAD,simu_bulk_2ds_ref,0.003,0.0,0.005,0.0,0.007,0.0,0.78,0.006,0.036,0.076,0.044,0.032,0.006,0.0,0.003,0.0,0.003,0.007,0.12
TCGA-EJ-A7NF-01A,11.146,22.617,4.334,3.281,2.359,23.093,35.449,6.79,1.0,480.656,4.755,1.0,639.546,2588,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.001,0.0,0.003,0.0,0.951,0.003,0.006,0.005,0.021,0.005,0.0,0.0,0.0,0.0,0.005,0.003,0.026000000000000002
TCGA-KK-A6E3-01A,45.988,142.563,11.776,5.011,6.721,79.921,224.039,69.258,1.72,2850.865,38.476,1.643,1009.596,2589,PRAD,simu_bulk_2ds_ref,0.032,0.0,0.013,0.001,0.006,0.0,0.709,0.008,0.027,0.107,0.052,0.035,0.007,0.0,0.002,0.0,0.032,0.007,0.159
TCGA-KK-A7AW-01A,40.303,26.146,9.822,4.672,4.701,59.477,167.502,44.168,1.007,699.397,24.754,1.0,1143.376,2590,PRAD,simu_bulk_2ds_ref,0.028,0.0,0.007,0.002,0.003,0.0,0.905,0.007,0.006,0.011,0.013,0.017,0.0,0.0,0.0,0.0,0.028,0.005,0.024
TCGA-FC-A4JI-01A,12.548,12.413,6.55,8.312,1.269,45.433,62.403,1.103,1.538,22.366,26.309,1.171,798.899,2591,PRAD,simu_bulk_2ds_ref,0.001,0.0,0.0,0.006,0.003,0.0,0.966,0.0,0.007,0.0,0.006,0.008,0.0,0.0,0.002,0.0,0.001,0.009000000000000001,0.006
TCGA-ZG-A9LN-01A,73.277,168.752,48.535,32.55,28.396,61.467,152.376,47.77,2.406,1229.578,81.617,1.687,642.282,2592,PRAD,simu_bulk_2ds_ref,0.014,0.015,0.045,0.008,0.036,0.001,0.548,0.035,0.041,0.157,0.065,0.03,0.001,0.001,0.003,0.0,0.028999999999999998,0.044,0.222
TCGA-HC-8260-01A,12.373,95.722,13.187,5.049,8.248,98.595,73.393,16.462,1.0,506.219,10.105,1.681,609.592,2593,PRAD,simu_bulk_2ds_ref,0.008,0.0,0.005,0.002,0.006,0.0,0.805,0.012,0.04,0.063,0.042,0.012,0.001,0.0,0.003,0.0,0.008,0.008,0.10500000000000001
TCGA-XJ-A83G-01A,22.777,20.903,5.536,2.81,2.077,55.072,59.605,68.035,1.0,451.943,5.277,1.0,945.407,2594,PRAD,simu_bulk_2ds_ref,0.012,0.0,0.001,0.001,0.003,0.0,0.94,0.001,0.009,0.007,0.016,0.01,0.0,0.0,0.0,0.0,0.012,0.004,0.023
TCGA-KK-A8IL-01A,15.75,73.622,35.78,17.489,12.036,69.665,235.264,17.776,4.045,472.181,41.906,1.727,876.263,2595,PRAD,simu_bulk_2ds_ref,0.005,0.0,0.017,0.0,0.015,0.0,0.77,0.014,0.033,0.068,0.042,0.029,0.0,0.0,0.005,0.0,0.005,0.015,0.11000000000000001
TCGA-J9-A8CM-01A,13.422,169.059,18.148,3.685,5.309,81.152,184.243,132.683,1.552,1705.261,6.763,1.405,516.586,2596,PRAD,simu_bulk_2ds_ref,0.004,0.0,0.007,0.0,0.003,0.0,0.695,0.006,0.031,0.149,0.06,0.037,0.004,0.0,0.002,0.0,0.004,0.003,0.209
TCGA-EJ-7781-01A,20.952,129.697,27.606,7.491,14.137,58.734,142.543,36.919,6.644,751.903,9.797,6.033,588.997,2597,PRAD,simu_bulk_2ds_ref,0.014,0.0,0.012,0.001,0.009,0.0,0.775,0.011,0.028,0.064,0.04,0.032,0.003,0.0,0.01,0.0,0.014,0.009999999999999998,0.10400000000000001
