,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-FY-A3R8-01A,0.001,0.0,0.01,0.002,0.0,0.0,0.017,0.075,0.034,0.028,0.098,0.003,0.0,0.002,0.0,0.731,0.731,THCA,0.8334,,0.8731,0.9,0.8857,
TCGA-DJ-A3V2-01A,0.055,0.009,0.04,0.032,0.025,0.001,0.017,0.093,0.034,0.048,0.152,0.001,0.001,0.003,0.0,0.49,0.49,THCA,0.6876,,0.7666,0.85,0.7605,
TCGA-ET-A25L-01A,0.0,0.0,0.015,0.0,0.0,0.0,0.017,0.074,0.146,0.062,0.062,0.003,0.0,0.003,0.0,0.617,0.617,THCA,0.8058,,0.8754,0.8,0.7468,
TCGA-EL-A3D1-01A,0.017,0.0,0.01,0.003,0.0,0.0,0.01,0.116,0.058,0.05,0.056,0.004,0.0,0.0,0.0,0.674,0.674,THCA,0.8547,,0.9675,0.9,0.8132,
TCGA-FY-A3I4-01A,0.012,0.0,0.016,0.006,0.003,0.001,0.011,0.167,0.17,0.056,0.081,0.001,0.0,0.005,0.0,0.472,0.472,THCA,0.7806,,0.8779,0.9,0.8913,
TCGA-BJ-A28T-01A,0.114,0.034,0.055,0.031,0.051,0.001,0.044,0.124,0.121,0.033,0.113,0.001,0.002,0.006,0.0,0.27,0.27,THCA,0.5563,,0.6543,0.6,0.408,
TCGA-MK-A4N6-01A,0.003,0.0,0.01,0.005,0.0,0.0,0.002,0.053,0.032,0.104,0.096,0.001,0.0,0.004,0.0,0.69,0.69,THCA,0.8027,,0.8057,0.8,0.8064,
TCGA-DJ-A3V8-01A,0.01,0.0,0.004,0.003,0.0,0.0,0.006,0.062,0.008,0.072,0.047,0.001,0.0,0.0,0.0,0.788,0.788,THCA,0.9085,,0.8919,1.0,0.8862,
TCGA-DJ-A1QI-01A,0.008,0.0,0.009,0.005,0.0,0.0,0.011,0.086,0.065,0.094,0.062,0.002,0.0,0.003,0.0,0.653,0.653,THCA,0.875,,0.8699,0.7,0.8407,
TCGA-EL-A3H8-01A,0.006,0.0,0.007,0.003,0.0,0.0,0.006,0.109,0.036,0.103,0.029,0.004,0.0,0.003,0.0,0.694,0.694,THCA,0.913,,0.9509,0.8,0.9253,
TCGA-EM-A3O3-01A,0.046,0.001,0.035,0.007,0.003,0.0,0.026,0.009,0.043,0.001,0.097,0.001,0.0,0.003,0.0,0.728,0.728,THCA,0.7506,,0.667,1.0,0.6434,
TCGA-IM-A3U3-01A,0.012,0.0,0.013,0.005,0.0,0.0,0.018,0.073,0.03,0.061,0.063,0.0,0.0,0.001,0.0,0.723,0.723,THCA,0.8606,,0.8984,0.85,0.8806,
TCGA-BJ-A191-01A,0.046,0.0,0.009,0.016,0.005,0.002,0.001,0.063,0.002,0.086,0.026,0.0,0.0,0.004,0.0,0.74,0.74,THCA,0.9371,,0.9858,0.95,0.9253,
TCGA-E8-A3X7-01A,0.004,0.0,0.007,0.003,0.0,0.0,0.01,0.064,0.084,0.023,0.035,0.001,0.0,0.0,0.0,0.769,0.769,THCA,0.848,,0.8866,1.0,0.836,
TCGA-FY-A3YR-01A,0.0,0.0,0.006,0.002,0.0,0.0,0.008,0.062,0.051,0.018,0.028,0.0,0.0,0.0,0.0,0.824,0.824,THCA,0.8417,,0.9268,0.7,0.8806,
TCGA-KS-A41I-01A,0.017,0.0,0.001,0.002,0.0,0.0,0.001,0.141,0.0,0.047,0.071,0.0,0.0,0.0,0.0,0.719,0.719,THCA,0.8044,,0.897,1.0,0.7466,
TCGA-EL-A3CS-01A,0.005,0.0,0.001,0.0,0.0,0.0,0.005,0.074,0.019,0.049,0.015,0.0,0.0,0.0,0.0,0.831,0.831,THCA,0.9248,,0.9775,0.92,0.9253,
TCGA-EL-A3GU-01A,0.001,0.0,0.005,0.001,0.0,0.0,0.019,0.093,0.189,0.05,0.021,0.002,0.0,0.001,0.0,0.619,0.619,THCA,0.8205,,0.9309,0.85,0.7668,
TCGA-EM-A1CU-01A,0.003,0.0,0.009,0.004,0.0,0.0,0.004,0.112,0.013,0.143,0.046,0.0,0.0,0.003,0.0,0.662,0.662,THCA,0.9,,0.8564,0.9,0.8661,
TCGA-H2-A26U-01A,0.019,0.001,0.059,0.02,0.038,0.0,0.038,0.076,0.135,0.049,0.152,0.001,0.001,0.004,0.0,0.408,0.408,THCA,0.6048,,0.7056,0.85,0.6888,
TCGA-DJ-A2PT-01A,0.001,0.0,0.02,0.003,0.003,0.0,0.04,0.049,0.094,0.032,0.127,0.002,0.0,0.0,0.0,0.629,0.629,THCA,0.7058,,0.7047,1.0,0.6877,
TCGA-DJ-A2Q7-01A,0.027,0.0,0.015,0.01,0.001,0.0,0.009,0.144,0.047,0.062,0.073,0.001,0.0,0.003,0.0,0.607,0.607,THCA,0.8449,,0.9177,0.85,0.7999,
TCGA-ET-A3BV-01A,0.0,0.0,0.058,0.0,0.0,0.0,0.06,0.053,0.274,0.004,0.023,0.011,0.0,0.004,0.0,0.512,0.512,THCA,0.7483,,0.7253,0.7,0.7019,
TCGA-EL-A3ZL-01A,0.003,0.0,0.004,0.001,0.0,0.0,0.003,0.169,0.045,0.106,0.023,0.001,0.0,0.001,0.0,0.645,0.645,THCA,0.8665,,0.9718,0.6,0.97,
TCGA-CE-A13K-01A,0.01,0.0,0.009,0.004,0.006,0.0,0.004,0.186,0.01,0.101,0.041,0.004,0.0,0.008,0.0,0.616,0.616,THCA,0.8756,,0.922,0.85,0.9431,
TCGA-DJ-A3UQ-01A,0.001,0.0,0.027,0.002,0.0,0.0,0.036,0.07,0.204,0.032,0.052,0.003,0.0,0.003,0.0,0.571,0.571,THCA,0.7612,,0.829,0.85,0.8339,
TCGA-BJ-A45H-01A,0.017,0.0,0.01,0.006,0.003,0.0,0.006,0.109,0.083,0.045,0.069,0.004,0.0,0.002,0.0,0.645,0.645,THCA,0.842,,0.9341,0.8,0.9573,
TCGA-L6-A4EU-01A,0.007,0.0,0.01,0.002,0.0,0.0,0.021,0.047,0.059,0.015,0.065,0.002,0.0,0.0,0.0,0.773,0.773,THCA,0.8016,,0.8826,0.95,0.8968,
TCGA-DJ-A3VM-01A,0.006,0.0,0.001,0.001,0.0,0.0,0.0,0.151,0.005,0.041,0.034,0.0,0.0,0.003,0.0,0.756,0.756,THCA,0.938,,0.9513,0.97,0.9264,
TCGA-H2-A3RH-01A,0.016,0.0,0.003,0.005,0.001,0.0,0.0,0.116,0.012,0.055,0.061,0.003,0.0,0.005,0.0,0.721,0.721,THCA,0.9261,,0.9532,1.0,0.9101,
TCGA-EL-A3ZR-01A,0.021,0.0,0.0,0.001,0.001,0.0,0.0,0.122,0.0,0.038,0.014,0.0,0.0,0.001,0.0,0.8,0.8,THCA,0.9529,,1.0,0.95,0.9465,
TCGA-BJ-A291-01A,0.019,0.0,0.0,0.0,0.003,0.0,0.0,0.22,0.001,0.076,0.013,0.0,0.0,0.0,0.0,0.668,0.668,THCA,0.919,,0.9186,0.92,0.9253,
TCGA-MK-A4N9-01A,0.006,0.0,0.004,0.007,0.0,0.0,0.003,0.117,0.019,0.09,0.019,0.0,0.0,0.002,0.0,0.733,0.733,THCA,0.9197,,0.926,0.8,0.9015,
TCGA-EL-A3MZ-01A,0.001,0.0,0.003,0.003,0.0,0.0,0.005,0.086,0.069,0.021,0.041,0.0,0.0,0.001,0.0,0.769,0.769,THCA,0.8256,,0.8721,1.0,0.8845,
TCGA-EM-A2CP-01A,0.131,0.002,0.06,0.037,0.059,0.0,0.013,0.162,0.002,0.048,0.163,0.001,0.001,0.005,0.0,0.315,0.315,THCA,0.6239,,0.5451,0.85,0.5002,
TCGA-DJ-A2PZ-01A,0.001,0.0,0.006,0.002,0.0,0.0,0.016,0.069,0.054,0.054,0.087,0.001,0.0,0.002,0.0,0.707,0.707,THCA,0.852,,0.913,0.65,0.836,
TCGA-EL-A3ZG-01A,0.007,0.0,0.0,0.004,0.0,0.0,0.0,0.115,0.0,0.067,0.021,0.0,0.0,0.0,0.0,0.786,0.786,THCA,0.9239,,0.9622,1.0,0.9071,
TCGA-FE-A3PC-01A,0.014,0.0,0.001,0.003,0.0,0.0,0.0,0.087,0.002,0.056,0.052,0.0,0.0,0.0,0.0,0.784,0.784,THCA,0.8679,,0.9751,1.0,0.8312,
